created_at,instrument,size,entry_price
2022-11-05 05:50:24.118619+00,ETH-USD,0,0
2022-11-05 06:00:25.134254+00,ETH-USD,0,0
2022-11-05 06:10:25.945843+00,ETH-USD,-0.01,1652.7
2022-11-05 06:20:23.976123+00,ETH-USD,-0.01,1652.7
2022-11-05 06:30:23.715653+00,ETH-USD,-0.02,1655.55
2022-11-05 06:35:24.417009+00,ETH-USD,-0.02,1655.55
2022-11-05 06:40:24.132588+00,ETH-USD,-0.02,1655.55
2022-11-05 06:50:24.931102+00,ETH-USD,-0.02,1655.55
2022-11-05 07:00:39.884082+00,ETH-USD,-0.02,1655.55
2022-11-05 07:05:24.03965+00,ETH-USD,-0.02,1655.55
2022-11-05 07:15:40.170508+00,ETH-USD,-0.02,1655.55
2022-11-05 07:25:24.420714+00,ETH-USD,-0.02,1655.55
2022-11-05 07:35:24.034979+00,ETH-USD,0,0
2022-11-05 07:45:25.066904+00,ETH-USD,0,0
2022-11-05 07:50:23.731013+00,ETH-USD,0,0
2022-11-05 08:00:25.13482+00,ETH-USD,0,0
2022-11-05 08:05:23.796303+00,ETH-USD,0,0
2022-11-05 08:10:25.690688+00,ETH-USD,0.01,1646.3
2022-11-05 08:20:24.090202+00,ETH-USD,0.02,1642.5
2022-11-05 08:25:24.505831+00,ETH-USD,0,0
2022-11-05 08:35:23.783156+00,ETH-USD,0,0
2022-11-05 08:40:23.892445+00,ETH-USD,0,0
2022-11-05 08:50:24.31615+00,ETH-USD,0,0
2022-11-05 09:00:41.056328+00,ETH-USD,0,0
2022-11-05 09:10:23.284171+00,ETH-USD,0,0
2022-11-05 09:20:24.077236+00,ETH-USD,0,0
2022-11-05 09:30:23.905441+00,ETH-USD,0,0
2022-11-05 09:35:24.630993+00,ETH-USD,0,0
2022-11-05 09:45:40.770096+00,ETH-USD,0,0
2022-11-05 09:50:24.357968+00,ETH-USD,0,0
2022-11-05 10:00:41.085025+00,ETH-USD,0,0
2022-11-05 10:10:24.751757+00,ETH-USD,0,0
2022-11-05 10:15:40.789034+00,ETH-USD,0,0
2022-11-05 10:20:24.530352+00,ETH-USD,0,0
2022-11-05 10:25:23.574814+00,ETH-USD,0,0
2022-11-05 10:35:24.043449+00,ETH-USD,0,0
2022-11-05 10:40:23.906594+00,ETH-USD,0,0
2022-11-05 10:45:40.779738+00,ETH-USD,0,0
2022-11-05 10:55:23.616168+00,ETH-USD,0,0
2022-11-05 11:00:40.48399+00,ETH-USD,0,0
2022-11-05 11:05:23.793699+00,ETH-USD,0,0
2022-11-05 11:15:24.562604+00,ETH-USD,-0.01,1647
2022-11-05 11:25:24.167488+00,ETH-USD,-0.01,1647
2022-11-05 11:35:24.367716+00,ETH-USD,-0.01,1647
2022-11-05 11:45:40.805156+00,ETH-USD,-0.01,1647
2022-11-05 11:55:24.223848+00,ETH-USD,-0.01,1647
2022-11-05 12:05:23.770286+00,ETH-USD,-0.01,1647
2022-11-05 12:10:24.731964+00,ETH-USD,-0.01,1647
2022-11-05 12:20:24.318956+00,ETH-USD,-0.01,1647
2022-11-05 12:30:40.832753+00,ETH-USD,-0.01,1647
2022-11-05 12:35:24.025898+00,ETH-USD,-0.01,1647
2022-11-05 12:45:40.719037+00,ETH-USD,-0.01,1647
2022-11-05 12:55:24.237997+00,ETH-USD,-0.01,1647
2022-11-05 13:00:40.497706+00,ETH-USD,-0.01,1647
2022-11-05 13:10:24.507121+00,ETH-USD,-0.01,1647
2022-11-05 13:20:24.10082+00,ETH-USD,-0.01,1647
2022-11-05 13:30:38.727041+00,ETH-USD,0.02,1637.15
2022-11-05 13:35:23.603634+00,ETH-USD,0.02,1637.15
2022-11-05 13:40:23.903977+00,ETH-USD,0.02,1637.15
2022-11-05 13:45:24.79355+00,ETH-USD,0.02,1637.15
2022-11-05 13:55:24.169173+00,ETH-USD,0.02,1637.15
2022-11-05 14:05:24.354694+00,ETH-USD,0.02,1637.15
2022-11-05 14:15:23.944788+00,ETH-USD,0.02,1637.15
2022-11-05 14:25:24.17861+00,ETH-USD,0.03,1635.333333
2022-11-05 14:35:23.134028+00,ETH-USD,0.03,1635.333333
2022-11-05 14:40:24.108122+00,ETH-USD,0.03,1635.333333
2022-11-05 14:45:40.355418+00,ETH-USD,0.04,1633.125
2022-11-05 14:55:23.765035+00,ETH-USD,0.04,1633.125
2022-11-05 15:00:42.844452+00,ETH-USD,0.04,1633.125
2022-11-05 15:10:23.851104+00,ETH-USD,0.04,1633.125
2022-11-05 15:15:41.349344+00,ETH-USD,0.04,1633.125
2022-11-05 15:20:24.70779+00,ETH-USD,0.04,1633.125
2022-11-05 15:30:40.423949+00,ETH-USD,0,0
2022-11-05 15:40:23.832306+00,ETH-USD,0,0
2022-11-05 15:50:23.709369+00,ETH-USD,0,0
2022-11-05 15:55:24.196635+00,ETH-USD,0,0
2022-11-05 16:05:23.748138+00,ETH-USD,0,0
2022-11-05 16:10:23.890099+00,ETH-USD,0,0
2022-11-05 16:20:24.061452+00,ETH-USD,0,0
2022-11-05 16:25:24.123903+00,ETH-USD,0,0
2022-11-05 16:35:23.764389+00,ETH-USD,-0.01,1642.3
2022-11-05 16:45:40.710929+00,ETH-USD,-0.01,1642.3
2022-11-05 16:50:24.090761+00,ETH-USD,-0.01,1642.3
2022-11-05 16:55:24.361554+00,ETH-USD,-0.01,1642.3
2022-11-05 17:05:23.976444+00,ETH-USD,0.01,1634.1
2022-11-05 17:15:40.176053+00,ETH-USD,0.01,1634.1
2022-11-05 17:25:24.109191+00,ETH-USD,0,0
2022-11-05 17:30:39.842468+00,ETH-USD,0,0
2022-11-05 17:35:24.152245+00,ETH-USD,0,0
2022-11-05 17:45:40.162535+00,ETH-USD,0,0
2022-11-05 17:50:24.387891+00,ETH-USD,0,0
2022-11-05 18:00:24.244948+00,ETH-USD,0,0
2022-11-05 18:10:24.401095+00,ETH-USD,0,0
2022-11-05 18:15:40.127288+00,ETH-USD,0,0
2022-11-05 18:25:24.370834+00,ETH-USD,0,0
2022-11-05 18:35:24.323236+00,ETH-USD,0.01,1630
2022-11-05 18:45:40.094974+00,ETH-USD,0.01,1630
2022-11-05 18:55:24.337135+00,ETH-USD,0.01,1630
2022-11-05 19:05:25.220249+00,ETH-USD,0.01,1630
2022-11-05 19:15:40.097824+00,ETH-USD,0.01,1630
2022-11-05 19:25:24.097553+00,ETH-USD,0.01,1630
2022-11-05 19:35:23.939837+00,ETH-USD,0.01,1630
2022-11-05 19:40:23.824135+00,ETH-USD,0.01,1630
2022-11-05 19:50:24.214751+00,ETH-USD,0.01,1630
2022-11-05 19:55:24.083798+00,ETH-USD,0.01,1630
2022-11-05 20:00:40.96362+00,ETH-USD,0.01,1630
2022-11-05 20:05:24.521179+00,ETH-USD,0.01,1630
2022-11-05 20:15:40.051046+00,ETH-USD,0.01,1630
2022-11-05 20:25:24.309106+00,ETH-USD,0.01,1630
2022-11-05 20:35:24.304993+00,ETH-USD,0.01,1630
2022-11-05 20:45:24.485148+00,ETH-USD,0.01,1630
2022-11-05 20:50:23.99734+00,ETH-USD,0.01,1630
2022-11-05 20:55:24.077898+00,ETH-USD,0.01,1630
2022-11-05 21:05:24.305791+00,ETH-USD,0.01,1630
2022-11-05 21:15:40.084369+00,ETH-USD,0.01,1630
2022-11-05 21:25:24.123715+00,ETH-USD,0.01,1630
2022-11-05 21:35:24.31614+00,ETH-USD,0.01,1630
2022-11-05 21:40:23.813485+00,ETH-USD,0.01,1630
2022-11-05 21:50:23.9733+00,ETH-USD,0.01,1630
2022-11-05 21:55:24.069787+00,ETH-USD,0.01,1630
2022-11-05 22:05:23.666972+00,ETH-USD,0.01,1630
2022-11-05 22:15:40.665074+00,ETH-USD,0.01,1630
2022-11-05 22:25:24.103067+00,ETH-USD,0.01,1630
2022-11-05 22:30:40.383244+00,ETH-USD,0.01,1630
2022-11-05 22:40:24.050876+00,ETH-USD,-0.01,1635.3
2022-11-05 22:45:40.662961+00,ETH-USD,-0.01,1635.3
2022-11-05 22:55:24.083237+00,ETH-USD,-0.01,1635.3
2022-11-05 23:05:23.678333+00,ETH-USD,-0.01,1635.3
2022-11-05 23:10:23.776362+00,ETH-USD,0.02,1628.3
2022-11-05 23:20:23.93759+00,ETH-USD,0.03,1625.466667
2022-11-05 23:30:40.336338+00,ETH-USD,0.03,1625.466667
2022-11-05 23:35:24.262613+00,ETH-USD,0.03,1625.466667
2022-11-05 23:40:24.354533+00,ETH-USD,0.03,1625.466667
2022-11-05 23:50:23.966266+00,ETH-USD,0.03,1625.466667
2022-11-06 00:00:40.905781+00,ETH-USD,0.03,1625.466667
2022-11-06 00:10:24.596493+00,ETH-USD,0.03,1625.466667
2022-11-06 00:15:24.455858+00,ETH-USD,0.03,1625.466667
2022-11-06 00:25:24.058385+00,ETH-USD,0.03,1625.466667
2022-11-06 00:35:24.255976+00,ETH-USD,0.03,1625.466667
2022-11-06 00:45:42.421986+00,ETH-USD,0,0
2022-11-06 00:55:23.695494+00,ETH-USD,0,0
2022-11-06 01:00:40.935765+00,ETH-USD,0,0
2022-11-06 01:10:23.752883+00,ETH-USD,0,0
2022-11-06 01:15:40.616408+00,ETH-USD,0,0
2022-11-06 01:20:23.950916+00,ETH-USD,0,0
2022-11-06 01:30:40.322121+00,ETH-USD,0,0
2022-11-06 01:35:26.049432+00,ETH-USD,0,0
2022-11-06 01:45:40.020234+00,ETH-USD,0,0
2022-11-06 01:50:23.945843+00,ETH-USD,0,0
2022-11-06 01:55:24.042464+00,ETH-USD,0.02,1619.7
2022-11-06 02:00:39.692915+00,ETH-USD,0.02,1619.7
2022-11-06 02:10:23.73476+00,ETH-USD,0.02,1619.7
2022-11-06 02:20:23.935131+00,ETH-USD,0.02,1619.7
2022-11-06 02:30:40.902353+00,ETH-USD,0.02,1619.7
2022-11-06 02:35:24.236398+00,ETH-USD,0.02,1619.7
2022-11-06 02:45:42.110906+00,ETH-USD,0.02,1619.7
2022-11-06 02:50:24.545458+00,ETH-USD,0.02,1619.7
2022-11-06 02:55:24.875732+00,ETH-USD,0.02,1619.7
2022-11-06 03:05:23.847932+00,ETH-USD,0.02,1619.7
2022-11-06 03:15:39.99373+00,ETH-USD,0.03,1617.2
2022-11-06 03:25:24.031782+00,ETH-USD,0.03,1617.2
2022-11-06 03:35:24.227592+00,ETH-USD,0,0
2022-11-06 03:45:40.604087+00,ETH-USD,0,0
2022-11-06 03:55:24.0179+00,ETH-USD,0,0
2022-11-06 04:00:40.537609+00,ETH-USD,0,0
2022-11-06 04:05:24.214751+00,ETH-USD,0,0
2022-11-06 04:15:39.987676+00,ETH-USD,0,0
2022-11-06 04:20:24.223399+00,ETH-USD,0,0
2022-11-06 04:30:40.281028+00,ETH-USD,0,0
2022-11-06 04:35:24.208262+00,ETH-USD,0,0
2022-11-06 04:45:40.6012+00,ETH-USD,0,0
2022-11-06 04:50:25.705809+00,ETH-USD,0,0
2022-11-06 05:00:40.28887+00,ETH-USD,0,0
2022-11-06 05:05:24.176652+00,ETH-USD,0,0
2022-11-06 05:15:40.580246+00,ETH-USD,0,0
2022-11-06 05:25:24.017959+00,ETH-USD,0,0
2022-11-06 05:30:40.879345+00,ETH-USD,0,0
2022-11-06 05:40:23.706846+00,ETH-USD,0,0
2022-11-06 05:45:41.171574+00,ETH-USD,0,0
2022-11-06 05:55:23.99699+00,ETH-USD,0,0
2022-11-06 06:00:40.267084+00,ETH-USD,0,0
2022-11-06 06:10:23.700763+00,ETH-USD,0,0
2022-11-06 06:15:40.567903+00,ETH-USD,0,0
2022-11-06 06:20:24.492016+00,ETH-USD,0,0
2022-11-06 06:30:25.129365+00,ETH-USD,0,0
2022-11-06 06:40:24.2997+00,ETH-USD,0,0
2022-11-06 06:45:41.380259+00,ETH-USD,0,0
2022-11-06 06:55:24.002052+00,ETH-USD,0,0
2022-11-06 07:00:24.094864+00,ETH-USD,0,0
2022-11-06 07:10:23.910979+00,ETH-USD,0,0
2022-11-06 07:20:23.531219+00,ETH-USD,0,0
2022-11-06 07:25:24.584123+00,ETH-USD,0,0
2022-11-06 07:35:24.16358+00,ETH-USD,0,0
2022-11-06 07:40:24.278936+00,ETH-USD,0,0
2022-11-06 07:50:23.86575+00,ETH-USD,0,0
2022-11-06 08:00:40.225224+00,ETH-USD,0,0
2022-11-06 08:10:23.681687+00,ETH-USD,0,0
2022-11-06 08:15:41.358236+00,ETH-USD,0,0
2022-11-06 08:20:24.450782+00,ETH-USD,0,0
2022-11-06 08:30:25.467408+00,ETH-USD,0,0
2022-11-06 08:40:23.924547+00,ETH-USD,-0.01,1626.7
2022-11-06 08:50:23.884752+00,ETH-USD,-0.02,1630.35
2022-11-06 09:00:24.072718+00,ETH-USD,-0.02,1630.35
2022-11-06 09:05:24.48645+00,ETH-USD,-0.02,1630.35
2022-11-06 09:15:40.544186+00,ETH-USD,-0.02,1630.35
2022-11-06 09:25:24.002079+00,ETH-USD,-0.02,1630.35
2022-11-06 09:30:24.894711+00,ETH-USD,-0.02,1630.35
2022-11-06 09:35:23.581069+00,ETH-USD,-0.02,1630.35
2022-11-06 09:45:41.124233+00,ETH-USD,-0.02,1630.35
2022-11-06 09:55:24.161486+00,ETH-USD,-0.02,1630.35
2022-11-06 10:00:40.850057+00,ETH-USD,-0.02,1630.35
2022-11-06 10:05:24.743158+00,ETH-USD,-0.02,1630.35
2022-11-06 10:15:40.541133+00,ETH-USD,-0.02,1630.35
2022-11-06 10:20:23.874588+00,ETH-USD,-0.02,1630.35
2022-11-06 10:30:40.82954+00,ETH-USD,-0.02,1630.35
2022-11-06 10:40:23.631427+00,ETH-USD,-0.02,1630.35
2022-11-06 10:45:24.357849+00,ETH-USD,-0.02,1630.35
2022-11-06 10:55:23.977895+00,ETH-USD,-0.02,1630.35
2022-11-06 11:00:40.22987+00,ETH-USD,-0.02,1630.35
2022-11-06 11:10:24.248801+00,ETH-USD,-0.02,1630.35
2022-11-06 11:20:24.746691+00,ETH-USD,0.01,1622.2
2022-11-06 11:30:40.24465+00,ETH-USD,0.01,1622.2
2022-11-06 11:35:24.155872+00,ETH-USD,0.02,1618.5
2022-11-06 11:40:23.906885+00,ETH-USD,0.02,1618.5
2022-11-06 11:50:23.834959+00,ETH-USD,0.02,1618.5
2022-11-06 11:55:24.167467+00,ETH-USD,0.02,1618.5
2022-11-06 12:00:24.053864+00,ETH-USD,0.02,1618.5
2022-11-06 12:10:24.277351+00,ETH-USD,0,0
2022-11-06 12:20:23.696708+00,ETH-USD,0,0
2022-11-06 12:25:23.920531+00,ETH-USD,0,0
2022-11-06 12:30:41.216018+00,ETH-USD,0,0
2022-11-06 12:35:24.167573+00,ETH-USD,0,0
2022-11-06 12:45:25.161313+00,ETH-USD,0,0
2022-11-06 12:50:23.80879+00,ETH-USD,0,0
2022-11-06 12:55:23.920588+00,ETH-USD,0,0
2022-11-06 13:05:24.206573+00,ETH-USD,0,0
2022-11-06 13:10:23.985949+00,ETH-USD,0,0
2022-11-06 13:20:24.479606+00,ETH-USD,0,0
2022-11-06 13:30:25.515287+00,ETH-USD,0,0
2022-11-06 13:40:26.91119+00,ETH-USD,0,0
2022-11-06 13:50:23.828981+00,ETH-USD,0,0
2022-11-06 13:55:24.565326+00,ETH-USD,0,0
2022-11-06 14:05:24.111457+00,ETH-USD,0,0
2022-11-06 14:10:25.091295+00,ETH-USD,0,0
2022-11-06 14:15:40.499649+00,ETH-USD,0,0
2022-11-06 14:25:23.920408+00,ETH-USD,0,0
2022-11-06 14:30:40.815502+00,ETH-USD,0,0
2022-11-06 14:40:23.63313+00,ETH-USD,-0.01,1626
2022-11-06 14:45:25.153847+00,ETH-USD,-0.01,1626
2022-11-06 14:55:23.97347+00,ETH-USD,-0.01,1626
2022-11-06 15:05:24.93745+00,ETH-USD,-0.01,1626
2022-11-06 15:15:25.130214+00,ETH-USD,-0.02,1628.9
2022-11-06 15:25:23.941472+00,ETH-USD,-0.02,1628.9
2022-11-06 15:35:26.365112+00,ETH-USD,-0.02,1628.9
2022-11-06 15:45:25.334037+00,ETH-USD,-0.02,1628.9
2022-11-06 15:50:23.874967+00,ETH-USD,-0.02,1628.9
2022-11-06 15:55:24.773314+00,ETH-USD,-0.02,1628.9
2022-11-06 16:00:25.068742+00,ETH-USD,0,0
2022-11-06 16:05:24.144849+00,ETH-USD,0.02,1614.45
2022-11-06 16:15:23.479301+00,ETH-USD,-0.001,1618.7
2022-11-06 16:20:23.174623+00,ETH-USD,-0.001,1618.7
2022-11-06 16:25:24.542362+00,ETH-USD,0.009,1615.5
2022-11-06 16:35:24.305979+00,ETH-USD,-0.011,1622.881818
2022-11-06 16:45:41.05337+00,ETH-USD,-0.011,1622.881818
2022-11-06 16:55:24.122509+00,ETH-USD,-0.011,1622.881818
2022-11-06 17:05:24.526896+00,ETH-USD,0.009,1618.5
2022-11-06 17:15:23.66974+00,ETH-USD,0.009,1618.5
2022-11-06 17:20:24.295066+00,ETH-USD,0.009,1618.5
2022-11-06 17:30:24.576882+00,ETH-USD,0.009,1618.5
2022-11-06 17:35:26.351721+00,ETH-USD,0.009,1618.5
2022-11-06 17:45:41.31198+00,ETH-USD,0.009,1618.5
2022-11-06 17:50:23.997168+00,ETH-USD,0.009,1618.5
2022-11-06 18:00:40.802667+00,ETH-USD,0.009,1618.5
2022-11-06 18:05:24.334234+00,ETH-USD,0.009,1618.5
2022-11-06 18:15:23.665163+00,ETH-USD,0.009,1618.5
2022-11-06 18:25:24.741708+00,ETH-USD,0.019,1612.5
2022-11-06 18:35:24.287066+00,ETH-USD,0.019,1612.5
2022-11-06 18:40:25.063711+00,ETH-USD,0.019,1612.5
2022-11-06 18:50:23.786945+00,ETH-USD,0.019,1612.5
2022-11-06 19:00:24.808023+00,ETH-USD,0.019,1612.5
2022-11-06 19:05:24.063118+00,ETH-USD,0.019,1612.5
2022-11-06 19:15:41.06392+00,ETH-USD,0.019,1612.5
2022-11-06 19:20:24.337111+00,ETH-USD,0.019,1612.5
2022-11-06 19:30:40.726654+00,ETH-USD,0.019,1612.5
2022-11-06 19:40:23.762461+00,ETH-USD,0.029,1610.051724
2022-11-06 19:45:40.414161+00,ETH-USD,0.029,1610.051724
2022-11-06 19:55:25.443658+00,ETH-USD,0.029,1610.051724
2022-11-06 20:05:24.059748+00,ETH-USD,0.029,1610.051724
2022-11-06 20:10:24.972215+00,ETH-USD,0.029,1610.051724
2022-11-06 20:20:24.337551+00,ETH-USD,0.029,1610.051724
2022-11-06 20:30:40.748265+00,ETH-USD,0.029,1610.051724
2022-11-06 20:35:23.680869+00,ETH-USD,0.029,1610.051724
2022-11-06 20:40:24.413288+00,ETH-USD,0.029,1610.051724
2022-11-06 20:50:23.972595+00,ETH-USD,0.029,1610.051724
2022-11-06 21:00:42.561886+00,ETH-USD,0.029,1610.051724
2022-11-06 21:10:24.131261+00,ETH-USD,0.029,1610.051724
2022-11-06 21:20:23.729598+00,ETH-USD,0.029,1610.051724
2022-11-06 21:25:23.836752+00,ETH-USD,0.029,1610.051724
2022-11-06 21:30:41.334906+00,ETH-USD,0.029,1610.051724
2022-11-06 21:40:24.368818+00,ETH-USD,0.029,1610.051724
2022-11-06 21:50:23.727299+00,ETH-USD,0.029,1610.051724
2022-11-06 21:55:25.628361+00,ETH-USD,0.029,1610.051724
2022-11-06 22:05:24.635348+00,ETH-USD,0.029,1610.051724
2022-11-06 22:15:40.437535+00,ETH-USD,0.039,1606.961538
2022-11-06 22:20:24.332511+00,ETH-USD,0.049,1603.602041
2022-11-06 22:30:40.118431+00,ETH-USD,0.049,1603.602041
2022-11-06 22:40:24.110748+00,ETH-USD,0.049,1603.602041
2022-11-06 22:45:39.81913+00,ETH-USD,0.059,1602.262712
2022-11-06 22:55:24.445249+00,ETH-USD,0.059,1602.262712
2022-11-06 23:05:23.847889+00,ETH-USD,0.069,1601.528986
2022-11-06 23:10:24.101774+00,ETH-USD,0.079,1600.082278
2022-11-06 23:20:23.738875+00,ETH-USD,0.099,1595.934343
2022-11-06 23:30:41.2792+00,ETH-USD,0.099,1595.934343
2022-11-06 23:40:24.093704+00,ETH-USD,0.119,1591.617647
2022-11-06 23:45:39.211301+00,ETH-USD,0.119,1591.617647
2022-11-06 23:55:23.787278+00,ETH-USD,0.119,1591.617647
2022-11-07 00:00:40.084162+00,ETH-USD,0.129,1589.77907
2022-11-07 00:10:25.9096+00,ETH-USD,0.129,1589.77907
2022-11-07 00:20:24.324202+00,ETH-USD,0.129,1589.77907
2022-11-07 00:30:23.292953+00,ETH-USD,0.129,1589.77907
2022-11-07 00:40:24.919601+00,ETH-USD,0.139,1588.377698
2022-11-07 00:50:24.515937+00,ETH-USD,0.139,1588.377698
2022-11-07 01:00:40.889845+00,ETH-USD,0.149,1586.855705
2022-11-07 01:05:23.997055+00,ETH-USD,0.149,1586.855705
2022-11-07 01:15:40.994509+00,ETH-USD,0.149,1586.855705
2022-11-07 01:25:24.059656+00,ETH-USD,0.149,1586.855705
2022-11-07 01:35:23.984813+00,ETH-USD,0.149,1586.855705
2022-11-07 01:45:40.339071+00,ETH-USD,0.149,1586.855705
2022-11-07 01:50:23.904909+00,ETH-USD,0.149,1586.855705
2022-11-07 02:00:24.465947+00,ETH-USD,0.149,1586.855705
2022-11-07 02:05:23.978616+00,ETH-USD,0.149,1586.855705
2022-11-07 02:10:26.111979+00,ETH-USD,0.149,1586.855705
2022-11-07 02:20:24.301351+00,ETH-USD,0,0
2022-11-07 02:30:40.634756+00,ETH-USD,0,0
2022-11-07 02:35:23.962586+00,ETH-USD,0,0
2022-11-07 02:45:40.358639+00,ETH-USD,-0.01,1594
2022-11-07 02:55:24.049576+00,ETH-USD,-0.01,1594
2022-11-07 03:05:24.237964+00,ETH-USD,0.01,1589.8
2022-11-07 03:15:40.332739+00,ETH-USD,0.01,1589.8
2022-11-07 03:20:24.287135+00,ETH-USD,0.01,1589.8
2022-11-07 03:30:40.032096+00,ETH-USD,0.01,1589.8
2022-11-07 03:40:24.292583+00,ETH-USD,0.01,1589.8
2022-11-07 03:50:23.671512+00,ETH-USD,0.01,1589.8
2022-11-07 04:00:39.979638+00,ETH-USD,0.01,1589.8
2022-11-07 04:10:25.85008+00,ETH-USD,0.02,1586.3
2022-11-07 04:20:24.206154+00,ETH-USD,0.02,1586.3
2022-11-07 04:25:24.35911+00,ETH-USD,0.03,1582.933333
2022-11-07 04:35:23.983137+00,ETH-USD,0.03,1582.933333
2022-11-07 04:40:24.067226+00,ETH-USD,0.03,1582.933333
2022-11-07 04:50:23.896298+00,ETH-USD,0.03,1582.933333
2022-11-07 05:00:40.621391+00,ETH-USD,0.03,1582.933333
2022-11-07 05:10:24.034398+00,ETH-USD,-0.01,1592.3
2022-11-07 05:15:40.323313+00,ETH-USD,0.01,1585.7
2022-11-07 05:20:23.684986+00,ETH-USD,0.01,1585.7
2022-11-07 05:25:24.34212+00,ETH-USD,0.01,1585.7
2022-11-07 05:35:23.97837+00,ETH-USD,-0.01,1590.2
2022-11-07 05:45:24.170119+00,ETH-USD,-0.02,1592
2022-11-07 05:50:23.686184+00,ETH-USD,-0.02,1592
2022-11-07 05:55:23.968525+00,ETH-USD,-0.02,1592
2022-11-07 06:00:40.068563+00,ETH-USD,-0.02,1592
2022-11-07 06:10:23.237024+00,ETH-USD,-0.02,1592
2022-11-07 06:15:40.307577+00,ETH-USD,0.01,1582.8
2022-11-07 06:20:24.45232+00,ETH-USD,0.02,1580.25
2022-11-07 06:30:24.130802+00,ETH-USD,0.02,1580.25
2022-11-07 06:40:24.265868+00,ETH-USD,0,0
2022-11-07 06:50:23.657676+00,ETH-USD,0.01,1578.4
2022-11-07 07:00:40.041761+00,ETH-USD,0.01,1578.4
2022-11-07 07:05:24.150706+00,ETH-USD,0.02,1574.05
2022-11-07 07:15:39.758702+00,ETH-USD,0.02,1574.05
2022-11-07 07:20:24.229254+00,ETH-USD,0.02,1574.05
2022-11-07 07:30:40.657506+00,ETH-USD,0.02,1574.05
2022-11-07 07:35:24.167629+00,ETH-USD,0.02,1574.05
2022-11-07 07:45:39.74233+00,ETH-USD,0.03,1572.233333
2022-11-07 07:55:23.729923+00,ETH-USD,0.06,1563.95
2022-11-07 08:00:26.831467+00,ETH-USD,0.06,1563.95
2022-11-07 08:05:23.36514+00,ETH-USD,0.06,1563.95
2022-11-07 08:15:24.980769+00,ETH-USD,0.06,1563.95
2022-11-07 08:25:25.514026+00,ETH-USD,0.06,1563.95
2022-11-07 08:35:22.729968+00,ETH-USD,0,0
2022-11-07 08:40:24.249453+00,ETH-USD,0,0
2022-11-07 08:50:24.668624+00,ETH-USD,0,0
2022-11-07 09:00:40.597081+00,ETH-USD,0,0
2022-11-07 09:05:23.985636+00,ETH-USD,-0.01,1572.9
2022-11-07 09:15:24.714796+00,ETH-USD,-0.01,1572.9
2022-11-07 09:20:24.251468+00,ETH-USD,-0.01,1572.9
2022-11-07 09:30:24.66995+00,ETH-USD,-0.01,1572.9
2022-11-07 09:35:24.149631+00,ETH-USD,-0.01,1572.9
2022-11-07 09:45:40.884282+00,ETH-USD,0.01,1567.7
2022-11-07 09:55:23.114873+00,ETH-USD,0.01,1567.7
2022-11-07 10:00:41.193304+00,ETH-USD,0.01,1567.7
2022-11-07 10:10:24.237951+00,ETH-USD,-0.01,1571.9
2022-11-07 10:20:24.255049+00,ETH-USD,-0.02,1575.5
2022-11-07 10:25:26.968169+00,ETH-USD,-0.02,1575.5
2022-11-07 10:35:23.947976+00,ETH-USD,-0.02,1575.5
2022-11-07 10:45:25.000673+00,ETH-USD,-0.02,1575.5
2022-11-07 10:55:24.528746+00,ETH-USD,-0.02,1575.5
2022-11-07 10:58:24.319682+00,ETH-USD,-0.02,1575.5
2022-11-07 11:05:24.231045+00,ETH-USD,-0.02,1575.5
2022-11-07 11:15:40.596978+00,ETH-USD,-0.02,1575.5
2022-11-07 11:20:25.739675+00,ETH-USD,-0.02,1575.5
2022-11-07 11:30:24.199278+00,ETH-USD,-0.03,1577.4
2022-11-07 11:35:24.185332+00,ETH-USD,-0.03,1577.4
2022-11-07 11:45:40.77569+00,ETH-USD,-0.03,1577.4
2022-11-07 11:55:23.969595+00,ETH-USD,-0.03,1577.4
2022-11-07 12:05:27.190693+00,ETH-USD,-0.03,1577.4
2022-11-07 12:15:39.929511+00,ETH-USD,-0.04,1579.025
2022-11-07 12:20:23.901896+00,ETH-USD,-0.04,1579.025
2022-11-07 12:30:24.93111+00,ETH-USD,-0.04,1579.025
2022-11-07 12:40:23.703781+00,ETH-USD,-0.04,1579.025
2022-11-07 12:45:24.400732+00,ETH-USD,-0.04,1579.025
2022-11-07 12:50:23.898303+00,ETH-USD,-0.04,1579.025
2022-11-07 13:00:24.682732+00,ETH-USD,-0.05,1580.26
2022-11-07 13:05:24.452941+00,ETH-USD,-0.05,1580.26
2022-11-07 13:10:24.547878+00,ETH-USD,-0.05,1580.26
2022-11-07 13:20:24.121276+00,ETH-USD,-0.05,1580.26
2022-11-07 13:25:24.603783+00,ETH-USD,0,0
2022-11-07 13:35:24.194966+00,ETH-USD,0,0
2022-11-07 13:40:24.312681+00,ETH-USD,0,0
2022-11-07 13:50:24.541356+00,ETH-USD,0,0
2022-11-07 14:00:24.705693+00,ETH-USD,0,0
2022-11-07 14:10:24.29783+00,ETH-USD,0,0
2022-11-07 14:20:24.697445+00,ETH-USD,0,0
2022-11-07 14:30:26.067732+00,ETH-USD,-0.01,1582.5
2022-11-07 14:40:24.243866+00,ETH-USD,0.03,1573.9
2022-11-07 14:50:23.869876+00,ETH-USD,0,0
2022-11-07 14:55:24.603472+00,ETH-USD,0.01,1569.7
2022-11-07 15:05:24.939777+00,ETH-USD,-0.02,1576.7
2022-11-07 15:10:24.471617+00,ETH-USD,-0.02,1576.7
