created_at,currency,net asset value,unrealized pnl,realized pnl,balance
2022-11-05 03:35:23.74179+00,,4997.513837,0,-1,4997.513837
2022-11-05 03:45:39.886583+00,,4997.513837,0,-1,4997.513837
2022-11-05 03:50:24.033406+00,,4997.513837,0,-1,4997.513837
2022-11-05 03:55:23.931688+00,,4997.513837,0,-1,4997.513837
2022-11-05 04:05:23.801057+00,,4997.513837,0,-1,4997.513837
2022-11-05 04:15:40.497644+00,,4997.513837,0,-1,4997.513837
2022-11-05 04:20:24.054669+00,,4997.513837,0,-1,4997.513837
2022-11-05 04:25:25.712324+00,,4997.513837,0,-1,4997.513837
2022-11-05 04:35:23.538769+00,,4997.513837,0,-1,4997.513837
2022-11-05 04:45:24.762352+00,,4997.513837,0,-1,4997.513837
2022-11-05 04:50:24.029853+00,,4997.513837,0,-1,4997.513837
2022-11-05 05:00:40.185096+00,,4997.513837,0,-1,4997.513837
2022-11-05 05:05:24.592696+00,,4997.513837,0,-1,4997.513837
2022-11-05 05:15:40.513128+00,,4997.513837,0,-1,4997.513837
2022-11-05 05:25:23.535588+00,,4997.513837,0,-1,4997.513837
2022-11-05 05:35:24.098723+00,,4997.513837,0,-1,4997.513837
2022-11-05 05:45:23.931058+00,,4997.513837,0,-1,4997.513837
2022-11-05 05:50:24.037283+00,,4997.513837,0,-1,4997.513837
2022-11-05 06:00:24.003077+00,,4997.513837,0,-1,4997.513837
2022-11-05 06:10:26.235131+00,,4997.520437,0,-1,4997.520437
2022-11-05 06:20:22.598114+00,,4997.520437,0,-1,4997.520437
2022-11-05 06:30:23.394438+00,,4997.530197,0,-1,4997.530197
2022-11-05 06:35:24.104469+00,,4997.482273,0,-1,4997.482273
2022-11-05 06:40:24.434271+00,,4997.532837,0,-1,4997.532837
2022-11-05 06:50:24.055595+00,,4997.571725,0,-1,4997.571725
2022-11-05 07:00:39.580288+00,,4997.526496,0,-1,4997.526496
2022-11-05 07:05:24.341964+00,,4997.526496,0,-1,4997.526496
2022-11-05 07:15:39.916627+00,,4997.563984,0,-1,4997.563984
2022-11-05 07:25:23.904082+00,,4997.563984,0,-1,4997.563984
2022-11-05 07:35:23.966899+00,,4997.623924,0,-1,4997.623924
2022-11-05 07:45:23.686525+00,,4997.623924,0,-1,4997.623924
2022-11-05 07:50:22.599665+00,,4997.623924,0,-1,4997.623924
2022-11-05 08:00:24.253615+00,,4997.623924,0,-1,4997.623924
2022-11-05 08:05:23.727658+00,,4997.623924,0,-1,4997.623924
2022-11-05 08:10:26.232326+00,,4997.637924,0,-1,4997.637924
2022-11-05 08:20:23.806088+00,,4997.618745,0,-1,4997.618745
2022-11-05 08:25:24.120851+00,,4997.739924,0,-1,4997.739924
2022-11-05 08:35:23.491336+00,,4997.739924,0,-1,4997.739924
2022-11-05 08:40:24.467971+00,,4997.739924,0,-1,4997.739924
2022-11-05 08:50:24.008582+00,,4997.739924,0,-1,4997.739924
2022-11-05 09:00:40.755207+00,,4997.739924,0,-1,4997.739924
2022-11-05 09:10:22.977504+00,,4997.739924,0,-1,4997.739924
2022-11-05 09:20:23.80903+00,,4997.739924,0,-1,4997.739924
2022-11-05 09:30:23.414441+00,,4997.739924,0,-1,4997.739924
2022-11-05 09:35:24.095335+00,,4997.739924,0,-1,4997.739924
2022-11-05 09:45:40.512119+00,,4997.739924,0,-1,4997.739924
2022-11-05 09:50:23.216401+00,,4997.739924,0,-1,4997.739924
2022-11-05 10:00:40.799273+00,,4997.739924,0,-1,4997.739924
2022-11-05 10:10:24.490473+00,,4997.739924,0,-1,4997.739924
2022-11-05 10:15:40.565788+00,,4997.739924,0,-1,4997.739924
2022-11-05 10:20:23.225095+00,,4997.739924,0,-1,4997.739924
2022-11-05 10:25:23.563759+00,,4997.739924,0,-1,4997.739924
2022-11-05 10:35:22.953753+00,,4997.739924,0,-1,4997.739924
2022-11-05 10:40:23.671235+00,,4997.739924,0,-1,4997.739924
2022-11-05 10:45:40.664482+00,,4997.739924,0,-1,4997.739924
2022-11-05 10:55:23.358846+00,,4997.739924,0,-1,4997.739924
2022-11-05 11:00:40.211899+00,,4997.739924,0,-1,4997.739924
2022-11-05 11:05:23.571395+00,,4997.739924,0,-1,4997.739924
2022-11-05 11:15:24.38548+00,,4997.739114,0,-1,4997.739114
2022-11-05 11:25:23.931762+00,,4997.739114,0,-1,4997.739114
2022-11-05 11:35:24.320873+00,,4997.743611,0,-1,4997.743611
2022-11-05 11:45:40.508935+00,,4997.720324,0,-1,4997.720324
2022-11-05 11:55:23.950911+00,,4997.720324,0,-1,4997.720324
2022-11-05 12:05:23.566084+00,,4997.739488,0,-1,4997.739488
2022-11-05 12:10:24.481591+00,,4997.739488,0,-1,4997.739488
2022-11-05 12:20:23.835494+00,,4997.757181,0,-1,4997.757181
2022-11-05 12:30:40.238089+00,,4997.794581,0,-1,4997.794581
2022-11-05 12:35:24.257902+00,,4997.794581,0,-1,4997.794581
2022-11-05 12:45:40.496193+00,,4997.774781,0,-1,4997.774781
2022-11-05 12:55:23.896103+00,,4997.774781,0,-1,4997.774781
2022-11-05 13:00:40.951082+00,,4997.797767,0,-1,4997.797767
2022-11-05 13:10:24.189417+00,,4997.780302,0,-1,4997.780302
2022-11-05 13:20:23.834244+00,,4997.799412,0,-1,4997.799412
2022-11-05 13:30:38.382137+00,,4997.799988,0,-1,4997.799988
2022-11-05 13:35:22.914112+00,,4997.799988,0,-1,4997.799988
2022-11-05 13:40:23.614909+00,,4997.799988,0,-1,4997.799988
2022-11-05 13:45:24.550133+00,,4997.799988,0,-1,4997.799988
2022-11-05 13:55:23.954835+00,,4997.799988,0,-1,4997.799988
2022-11-05 14:05:24.109446+00,,4997.833265,0,-1,4997.833265
2022-11-05 14:15:23.627313+00,,4997.839042,0,-1,4997.839042
2022-11-05 14:25:24.056812+00,,4997.673728,0,-1,4997.673728
2022-11-05 14:35:22.972405+00,,4997.667033,0,-1,4997.667033
2022-11-05 14:40:22.957768+00,,4997.667033,0,-1,4997.667033
2022-11-05 14:45:39.461744+00,,4997.573256,0,-1,4997.573256
2022-11-05 14:55:22.637253+00,,4997.703642,0,-1,4997.703642
2022-11-05 15:00:42.545875+00,,4997.703567,0,-1,4997.703567
2022-11-05 15:10:23.538819+00,,4997.716571,0,-1,4997.716571
2022-11-05 15:15:41.035519+00,,4997.716571,0,-1,4997.716571
2022-11-05 15:20:24.346149+00,,4997.874767,0,-1,4997.874767
2022-11-05 15:30:40.365514+00,,4998.039567,0,-1,4998.039567
2022-11-05 15:40:23.572605+00,,4998.039567,0,-1,4998.039567
2022-11-05 15:50:22.608481+00,,4998.039567,0,-1,4998.039567
2022-11-05 15:55:23.828821+00,,4998.039567,0,-1,4998.039567
2022-11-05 16:05:24.217992+00,,4998.039567,0,-1,4998.039567
2022-11-05 16:10:24.391464+00,,4998.039567,0,-1,4998.039567
2022-11-05 16:20:23.826624+00,,4998.039567,0,-1,4998.039567
2022-11-05 16:25:23.877989+00,,4998.039567,0,-1,4998.039567
2022-11-05 16:35:23.484952+00,,4998.049258,0,-1,4998.049258
2022-11-05 16:45:40.41987+00,,4998.066053,0,-1,4998.066053
2022-11-05 16:50:23.710513+00,,4998.066053,0,-1,4998.066053
2022-11-05 16:55:23.80959+00,,4998.066053,0,-1,4998.066053
2022-11-05 17:05:22.881314+00,,4998.110351,0,-1,4998.110351
2022-11-05 17:15:40.022765+00,,4998.110351,0,-1,4998.110351
2022-11-05 17:25:24.099041+00,,4998.152843,0,-1,4998.152843
2022-11-05 17:30:39.508915+00,,4998.152843,0,-1,4998.152843
2022-11-05 17:35:22.833822+00,,4998.152843,0,-1,4998.152843
2022-11-05 17:45:39.854045+00,,4998.152843,0,-1,4998.152843
2022-11-05 17:50:24.175557+00,,4998.152843,0,-1,4998.152843
2022-11-05 18:00:23.914415+00,,4998.152843,0,-1,4998.152843
2022-11-05 18:10:24.113849+00,,4998.152843,0,-1,4998.152843
2022-11-05 18:15:39.832391+00,,4998.152843,0,-1,4998.152843
2022-11-05 18:25:23.219586+00,,4998.152843,0,-1,4998.152843
2022-11-05 18:35:24.065938+00,,4998.171843,0,-1,4998.171843
2022-11-05 18:45:39.794346+00,,4998.145843,0,-1,4998.145843
2022-11-05 18:55:24.042683+00,,4998.128544,0,-1,4998.128544
2022-11-05 19:05:24.023935+00,,4998.152173,0,-1,4998.152173
2022-11-05 19:15:39.751121+00,,4998.152173,0,-1,4998.152173
2022-11-05 19:25:23.799493+00,,4998.174598,0,-1,4998.174598
2022-11-05 19:35:22.805705+00,,4998.146053,0,-1,4998.146053
2022-11-05 19:40:23.515876+00,,4998.146053,0,-1,4998.146053
2022-11-05 19:50:23.713943+00,,4998.146053,0,-1,4998.146053
2022-11-05 19:55:24.017955+00,,4998.173191,0,-1,4998.173191
2022-11-05 20:00:40.744964+00,,4998.173199,0,-1,4998.173199
2022-11-05 20:05:24.331842+00,,4998.173199,0,-1,4998.173199
2022-11-05 20:15:39.756469+00,,4998.172561,0,-1,4998.172561
2022-11-05 20:25:23.170854+00,,4998.172561,0,-1,4998.172561
2022-11-05 20:35:23.984284+00,,4998.172561,0,-1,4998.172561
2022-11-05 20:45:25.03208+00,,4998.148781,0,-1,4998.148781
2022-11-05 20:50:23.789886+00,,4998.148781,0,-1,4998.148781
2022-11-05 20:55:23.799155+00,,4998.148781,0,-1,4998.148781
2022-11-05 21:05:24.087294+00,,4998.149012,0,-1,4998.149012
2022-11-05 21:15:39.948767+00,,4998.172624,0,-1,4998.172624
2022-11-05 21:25:24.676573+00,,4998.155812,0,-1,4998.155812
2022-11-05 21:35:24.218153+00,,4998.155812,0,-1,4998.155812
2022-11-05 21:40:23.540194+00,,4998.155812,0,-1,4998.155812
2022-11-05 21:50:23.738025+00,,4998.180112,0,-1,4998.180112
2022-11-05 21:55:24.67909+00,,4998.180112,0,-1,4998.180112
2022-11-05 22:05:23.414124+00,,4998.180134,0,-1,4998.180134
2022-11-05 22:15:40.393653+00,,4998.163034,0,-1,4998.163034
2022-11-05 22:25:23.803681+00,,4998.169408,0,-1,4998.169408
2022-11-05 22:30:40.132583+00,,4998.169408,0,-1,4998.169408
2022-11-05 22:40:22.911859+00,,4998.237166,0,-1,4998.237166
2022-11-05 22:45:40.424057+00,,4998.258134,0,-1,4998.258134
2022-11-05 22:55:23.983513+00,,4998.238034,0,-1,4998.238034
2022-11-05 23:05:23.366926+00,,4998.218134,0,-1,4998.218134
2022-11-05 23:10:23.486745+00,,4998.233036,0,-1,4998.233036
2022-11-05 23:20:23.681872+00,,4998.361034,0,-1,4998.361034
2022-11-05 23:30:40.056297+00,,4998.248432,0,-1,4998.248432
2022-11-05 23:35:23.991025+00,,4998.248432,0,-1,4998.248432
2022-11-05 23:40:24.099226+00,,4998.301034,0,-1,4998.301034
2022-11-05 23:50:23.680786+00,,4998.366015,0,-1,4998.366015
2022-11-06 00:00:40.647771+00,,4998.306947,0,-1,4998.306947
2022-11-06 00:10:23.606644+00,,4998.304247,0,-1,4998.304247
2022-11-06 00:15:24.195505+00,,4998.304247,0,-1,4998.304247
2022-11-06 00:25:23.755071+00,,4998.247421,0,-1,4998.247421
2022-11-06 00:35:23.961321+00,,4998.316247,0,-1,4998.316247
2022-11-06 00:45:42.184238+00,,4998.412247,0,-1,4998.412247
2022-11-06 00:55:22.575573+00,,4998.412247,0,-1,4998.412247
2022-11-06 01:00:40.84672+00,,4998.412247,0,-1,4998.412247
2022-11-06 01:10:23.482053+00,,4998.412247,0,-1,4998.412247
2022-11-06 01:15:40.33336+00,,4998.412247,0,-1,4998.412247
2022-11-06 01:20:23.65862+00,,4998.412247,0,-1,4998.412247
2022-11-06 01:30:40.041206+00,,4998.412247,0,-1,4998.412247
2022-11-06 01:35:25.747783+00,,4998.412247,0,-1,4998.412247
2022-11-06 01:45:40.023816+00,,4998.412247,0,-1,4998.412247
2022-11-06 01:50:23.651004+00,,4998.412247,0,-1,4998.412247
2022-11-06 01:55:23.747918+00,,4998.361784,0,-1,4998.361784
2022-11-06 02:00:39.432756+00,,4998.325641,0,-1,4998.325641
2022-11-06 02:10:23.467909+00,,4998.361183,0,-1,4998.361183
2022-11-06 02:20:23.639009+00,,4998.371229,0,-1,4998.371229
2022-11-06 02:30:40.63813+00,,4998.371229,0,-1,4998.371229
2022-11-06 02:35:23.923811+00,,4998.395623,0,-1,4998.395623
2022-11-06 02:45:41.695554+00,,4998.395623,0,-1,4998.395623
2022-11-06 02:50:24.235271+00,,4998.395623,0,-1,4998.395623
2022-11-06 02:55:23.757559+00,,4998.348337,0,-1,4998.348337
2022-11-06 03:05:22.766623+00,,4998.348106,0,-1,4998.348106
2022-11-06 03:15:39.69693+00,,4998.340244,0,-1,4998.340244
2022-11-06 03:25:23.735796+00,,4998.442232,0,-1,4998.442232
2022-11-06 03:35:24.486538+00,,4998.535506,0,-1,4998.535506
2022-11-06 03:45:40.286806+00,,4998.535506,0,-1,4998.535506
2022-11-06 03:55:23.971395+00,,4998.535506,0,-1,4998.535506
2022-11-06 04:00:39.432537+00,,4998.535506,0,-1,4998.535506
2022-11-06 04:05:23.907486+00,,4998.535506,0,-1,4998.535506
2022-11-06 04:15:39.703917+00,,4998.535506,0,-1,4998.535506
2022-11-06 04:20:23.638303+00,,4998.535506,0,-1,4998.535506
2022-11-06 04:30:40.003656+00,,4998.535506,0,-1,4998.535506
2022-11-06 04:35:23.933157+00,,4998.535506,0,-1,4998.535506
2022-11-06 04:45:40.296559+00,,4998.535506,0,-1,4998.535506
2022-11-06 04:50:26.247559+00,,4998.535506,0,-1,4998.535506
2022-11-06 05:00:39.972325+00,,4998.535506,0,-1,4998.535506
2022-11-06 05:05:23.922473+00,,4998.535506,0,-1,4998.535506
2022-11-06 05:15:40.427518+00,,4998.535506,0,-1,4998.535506
2022-11-06 05:25:23.718446+00,,4998.535506,0,-1,4998.535506
2022-11-06 05:30:40.598306+00,,4998.535506,0,-1,4998.535506
2022-11-06 05:40:23.41679+00,,4998.535506,0,-1,4998.535506
2022-11-06 05:45:40.900775+00,,4998.535506,0,-1,4998.535506
2022-11-06 05:55:23.707757+00,,4998.535506,0,-1,4998.535506
2022-11-06 06:00:40.031261+00,,4998.535506,0,-1,4998.535506
2022-11-06 06:10:23.416506+00,,4998.535506,0,-1,4998.535506
2022-11-06 06:15:40.275095+00,,4998.535506,0,-1,4998.535506
2022-11-06 06:20:24.222919+00,,4998.535506,0,-1,4998.535506
2022-11-06 06:30:23.805062+00,,4998.535506,0,-1,4998.535506
2022-11-06 06:40:24.008094+00,,4998.535506,0,-1,4998.535506
2022-11-06 06:45:40.272982+00,,4998.535506,0,-1,4998.535506
2022-11-06 06:55:23.708863+00,,4998.535506,0,-1,4998.535506
2022-11-06 07:00:23.823012+00,,4998.535506,0,-1,4998.535506
2022-11-06 07:10:22.978932+00,,4998.535506,0,-1,4998.535506
2022-11-06 07:20:22.402458+00,,4998.535506,0,-1,4998.535506
2022-11-06 07:25:24.305552+00,,4998.535506,0,-1,4998.535506
2022-11-06 07:35:24.081514+00,,4998.535506,0,-1,4998.535506
2022-11-06 07:40:24.190085+00,,4998.535506,0,-1,4998.535506
2022-11-06 07:50:23.573852+00,,4998.535506,0,-1,4998.535506
2022-11-06 08:00:39.96624+00,,4998.535506,0,-1,4998.535506
2022-11-06 08:10:23.358586+00,,4998.535506,0,-1,4998.535506
2022-11-06 08:15:40.839065+00,,4998.535506,0,-1,4998.535506
2022-11-06 08:20:24.163157+00,,4998.535506,0,-1,4998.535506
2022-11-06 08:30:24.388495+00,,4998.535506,0,-1,4998.535506
2022-11-06 08:40:23.023336+00,,4998.538458,0,-1,4998.538458
2022-11-06 08:50:23.607584+00,,4998.377174,0,-1,4998.377174
2022-11-06 09:00:23.823295+00,,4998.506506,0,-1,4998.506506
2022-11-06 09:05:23.419482+00,,4998.506888,0,-1,4998.506888
2022-11-06 09:15:40.299891+00,,4998.550888,0,-1,4998.550888
2022-11-06 09:25:23.686499+00,,4998.503488,0,-1,4998.503488
2022-11-06 09:30:24.640067+00,,4998.543762,0,-1,4998.543762
2022-11-06 09:35:23.297942+00,,4998.543762,0,-1,4998.543762
2022-11-06 09:45:40.910966+00,,4998.459426,0,-1,4998.459426
2022-11-06 09:55:23.636888+00,,4998.554969,0,-1,4998.554969
2022-11-06 10:00:40.571876+00,,4998.555217,0,-1,4998.555217
2022-11-06 10:05:24.471934+00,,4998.555217,0,-1,4998.555217
2022-11-06 10:15:40.307919+00,,4998.555217,0,-1,4998.555217
2022-11-06 10:20:23.528345+00,,4998.595136,0,-1,4998.595136
2022-11-06 10:30:40.538002+00,,4998.595136,0,-1,4998.595136
2022-11-06 10:40:23.750088+00,,4998.595136,0,-1,4998.595136
2022-11-06 10:45:24.089221+00,,4998.595136,0,-1,4998.595136
2022-11-06 10:55:23.661351+00,,4998.54185,0,-1,4998.54185
2022-11-06 11:00:40.086556+00,,4998.542177,0,-1,4998.542177
2022-11-06 11:10:23.97607+00,,4998.575263,0,-1,4998.575263
2022-11-06 11:20:24.189341+00,,4998.650303,0,-1,4998.650303
2022-11-06 11:30:40.014099+00,,4998.60158,0,-1,4998.60158
2022-11-06 11:35:23.817329+00,,4998.468705,0,-1,4998.468705
2022-11-06 11:40:22.834036+00,,4998.581463,0,-1,4998.581463
2022-11-06 11:50:23.572476+00,,4998.632359,0,-1,4998.632359
2022-11-06 11:55:24.227815+00,,4998.632359,0,-1,4998.632359
2022-11-06 12:00:24.95214+00,,4998.677463,0,-1,4998.677463
2022-11-06 12:10:24.122769+00,,4998.731361,0,-1,4998.731361
2022-11-06 12:20:22.441618+00,,4998.731361,0,-1,4998.731361
2022-11-06 12:25:23.682953+00,,4998.731361,0,-1,4998.731361
2022-11-06 12:30:40.957234+00,,4998.731361,0,-1,4998.731361
2022-11-06 12:35:23.901729+00,,4998.731361,0,-1,4998.731361
2022-11-06 12:45:24.299212+00,,4998.731361,0,-1,4998.731361
2022-11-06 12:50:23.619928+00,,4998.731361,0,-1,4998.731361
2022-11-06 12:55:23.718483+00,,4998.731361,0,-1,4998.731361
2022-11-06 13:05:23.863488+00,,4998.731361,0,-1,4998.731361
2022-11-06 13:10:23.378818+00,,4998.731361,0,-1,4998.731361
2022-11-06 13:20:24.417321+00,,4998.731361,0,-1,4998.731361
2022-11-06 13:30:25.622831+00,,4998.731361,0,-1,4998.731361
2022-11-06 13:40:25.962081+00,,4998.731361,0,-1,4998.731361
2022-11-06 13:50:23.995604+00,,4998.731361,0,-1,4998.731361
2022-11-06 13:55:24.796081+00,,4998.731361,0,-1,4998.731361
2022-11-06 14:05:23.892685+00,,4998.731361,0,-1,4998.731361
2022-11-06 14:10:25.028835+00,,4998.731361,0,-1,4998.731361
2022-11-06 14:15:40.4717+00,,4998.731361,0,-1,4998.731361
2022-11-06 14:25:23.848005+00,,4998.731361,0,-1,4998.731361
2022-11-06 14:30:40.537558+00,,4998.731361,0,-1,4998.731361
2022-11-06 14:40:24.143372+00,,4998.727653,0,-1,4998.727653
2022-11-06 14:45:25.088606+00,,4998.727653,0,-1,4998.727653
2022-11-06 14:55:23.765867+00,,4998.731361,0,-1,4998.731361
2022-11-06 15:05:24.70055+00,,4998.710592,0,-1,4998.710592
2022-11-06 15:15:24.189122+00,,4998.653543,0,-1,4998.653543
2022-11-06 15:25:24.078049+00,,4998.695601,0,-1,4998.695601
2022-11-06 15:35:25.060991+00,,4998.728218,0,-1,4998.728218
2022-11-06 15:45:24.138963+00,,4998.693193,0,-1,4998.693193
2022-11-06 15:50:23.796366+00,,4998.693193,0,-1,4998.693193
2022-11-06 15:55:23.688244+00,,4998.774733,0,-1,4998.774733
2022-11-06 16:00:25.111468+00,,4998.849543,0,-1,4998.849543
2022-11-06 16:05:23.985729+00,,4998.859627,0,-1,4998.859627
2022-11-06 16:15:24.014543+00,,4998.923663,0,-1,4998.923663
2022-11-06 16:20:24.19382+00,,4998.924073,0,-1,4998.924073
2022-11-06 16:25:24.674973+00,,4998.973643,0,-1,4998.973643
2022-11-06 16:35:24.682563+00,,4998.992343,0,-1,4998.992343
2022-11-06 16:45:40.815337+00,,4998.968211,0,-1,4998.968211
2022-11-06 16:55:23.627841+00,,4998.981893,0,-1,4998.981893
2022-11-06 17:05:23.850147+00,,4999.036525,0,-1,4999.036525
2022-11-06 17:15:23.509914+00,,4999.053823,0,-1,4999.053823
2022-11-06 17:20:24.308508+00,,4999.039202,0,-1,4999.039202
2022-11-06 17:30:24.35904+00,,4999.020347,0,-1,4999.020347
2022-11-06 17:35:25.666835+00,,4999.020347,0,-1,4999.020347
2022-11-06 17:45:40.766489+00,,4999.020347,0,-1,4999.020347
2022-11-06 17:50:23.900107+00,,4998.994172,0,-1,4998.994172
2022-11-06 18:00:40.515653+00,,4999.014149,0,-1,4999.014149
2022-11-06 18:05:24.68654+00,,4998.972047,0,-1,4998.972047
2022-11-06 18:15:24.42993+00,,4998.972047,0,-1,4998.972047
2022-11-06 18:25:23.885369+00,,4998.927309,0,-1,4998.927309
2022-11-06 18:35:23.799896+00,,4998.93979,0,-1,4998.93979
2022-11-06 18:40:23.886846+00,,4998.984239,0,-1,4998.984239
2022-11-06 18:50:23.479704+00,,4998.961509,0,-1,4998.961509
2022-11-06 19:00:23.903871+00,,4998.961509,0,-1,4998.961509
2022-11-06 19:05:23.792501+00,,4998.999486,0,-1,4998.999486
2022-11-06 19:15:40.986932+00,,4998.999486,0,-1,4998.999486
2022-11-06 19:20:24.098883+00,,4998.999486,0,-1,4998.999486
2022-11-06 19:30:41.190589+00,,4998.999486,0,-1,4998.999486
2022-11-06 19:40:23.300821+00,,4998.928261,0,-1,4998.928261
2022-11-06 19:45:40.146362+00,,4998.928261,0,-1,4998.928261
2022-11-06 19:55:24.752861+00,,4999.014424,0,-1,4999.014424
2022-11-06 20:05:23.779356+00,,4999.014237,0,-1,4999.014237
2022-11-06 20:10:24.134779+00,,4999.014237,0,-1,4999.014237
2022-11-06 20:20:24.046503+00,,4999.014237,0,-1,4999.014237
2022-11-06 20:30:40.495499+00,,4998.961689,0,-1,4998.961689
2022-11-06 20:35:22.782911+00,,4998.961689,0,-1,4998.961689
2022-11-06 20:40:24.355195+00,,4999.026841,0,-1,4999.026841
2022-11-06 20:50:24.254718+00,,4998.906589,0,-1,4998.906589
2022-11-06 21:00:42.243894+00,,4999.106864,0,-1,4999.106864
2022-11-06 21:10:24.177299+00,,4999.031464,0,-1,4999.031464
2022-11-06 21:20:23.672164+00,,4999.031464,0,-1,4999.031464
2022-11-06 21:25:23.574628+00,,4999.031464,0,-1,4999.031464
2022-11-06 21:30:41.065028+00,,4999.031464,0,-1,4999.031464
2022-11-06 21:40:23.842483+00,,4999.031464,0,-1,4999.031464
2022-11-06 21:50:23.539459+00,,4998.970564,0,-1,4998.970564
2022-11-06 21:55:25.536418+00,,4998.915303,0,-1,4998.915303
2022-11-06 22:05:24.375561+00,,4998.902003,0,-1,4998.902003
2022-11-06 22:15:40.099001+00,,4998.611423,0,-1,4998.611423
2022-11-06 22:20:24.043529+00,,4998.485943,0,-1,4998.485943
2022-11-06 22:30:39.850638+00,,4998.865693,0,-1,4998.865693
2022-11-06 22:40:24.089762+00,,4998.695261,0,-1,4998.695261
2022-11-06 22:45:39.481587+00,,4998.949543,0,-1,4998.949543
2022-11-06 22:55:24.100099+00,,4999.090862,0,-1,4999.090862
2022-11-06 23:05:22.758497+00,,4998.836358,0,-1,4998.836358
2022-11-06 23:10:24.042579+00,,4997.988778,0,-1,4997.988778
2022-11-06 23:20:23.647384+00,,4997.755222,0,-1,4997.755222
2022-11-06 23:30:41.436181+00,,4997.731088,0,-1,4997.731088
2022-11-06 23:40:23.867914+00,,4996.079477,0,-1,4996.079477
2022-11-06 23:45:38.854065+00,,4997.028878,0,-1,4997.028878
2022-11-06 23:55:23.519866+00,,4996.64427,0,-1,4996.64427
2022-11-07 00:00:39.974468+00,,4996.294325,0,-1,4996.294325
2022-11-07 00:10:25.628798+00,,4997.046436,0,-1,4997.046436
2022-11-07 00:20:24.22395+00,,4997.720201,0,-1,4997.720201
2022-11-07 00:30:22.987084+00,,4997.39405,0,-1,4997.39405
2022-11-07 00:40:24.634713+00,,4997.209987,0,-1,4997.209987
2022-11-07 00:50:23.443076+00,,4996.71701,0,-1,4996.71701
2022-11-07 01:00:40.398554+00,,4996.956555,0,-1,4996.956555
2022-11-07 01:05:24.537369+00,,4997.07872,0,-1,4997.07872
2022-11-07 01:15:40.67503+00,,4996.54679,0,-1,4996.54679
2022-11-07 01:25:23.096449+00,,4996.54679,0,-1,4996.54679
2022-11-07 01:35:23.929255+00,,4997.52423,0,-1,4997.52423
2022-11-07 01:45:40.029039+00,,4998.688318,0,-1,4998.688318
2022-11-07 01:50:23.366685+00,,4998.285918,0,-1,4998.285918
2022-11-07 02:00:24.400068+00,,4998.533705,0,-1,4998.533705
2022-11-07 02:05:24.538401+00,,4998.531124,0,-1,4998.531124
2022-11-07 02:10:25.189391+00,,4998.769498,0,-1,4998.769498
2022-11-07 02:20:24.173853+00,,4999.579409,0,-1,4999.579409
2022-11-07 02:30:40.366634+00,,4999.579409,0,-1,4999.579409
2022-11-07 02:35:23.877811+00,,4999.579409,0,-1,4999.579409
2022-11-07 02:45:40.029587+00,,4999.573409,0,-1,4999.573409
2022-11-07 02:55:22.906476+00,,4999.594804,0,-1,4999.594804
2022-11-07 03:05:23.073089+00,,4999.604512,0,-1,4999.604512
2022-11-07 03:15:40.139098+00,,4999.604512,0,-1,4999.604512
2022-11-07 03:20:24.170956+00,,4999.585512,0,-1,4999.585512
2022-11-07 03:30:39.709633+00,,4999.568512,0,-1,4999.568512
2022-11-07 03:40:23.995889+00,,4999.568512,0,-1,4999.568512
2022-11-07 03:50:23.247897+00,,4999.591162,0,-1,4999.591162
2022-11-07 04:00:39.751234+00,,4999.590976,0,-1,4999.590976
2022-11-07 04:10:25.55455+00,,4999.517946,0,-1,4999.517946
2022-11-07 04:20:23.845209+00,,4999.517946,0,-1,4999.517946
2022-11-07 04:25:24.066784+00,,4999.562298,0,-1,4999.562298
2022-11-07 04:35:23.905067+00,,4999.620726,0,-1,4999.620726
2022-11-07 04:40:23.775717+00,,4999.620726,0,-1,4999.620726
2022-11-07 04:50:23.56694+00,,4999.675697,0,-1,4999.675697
